,label
3300013127_71,Aerobe
3300005067_18,Anaerobe
3300014208_82,Aerobe
3300009701_18,Aerobe
3300012886_51,Anaerobe
3300024899_2,Aerobe
3300029726_10,Anaerobe
3300029720_33,Anaerobe
3300025838_31,Aerobe
3300029232_15,Anaerobe
3300014720_25,Aerobe
3300027934_4,Aerobe
3300026080_22,Aerobe
3300009769_25,Anaerobe
3300025667_20,Anaerobe
3300017431_27,Aerobe
3300025691_56,Aerobe
3300025256_11,Aerobe
3300018423_57,Aerobe
3300006464_25,Anaerobe
3300011798_3,Aerobe
3300025270_2,Aerobe
3300020222_76,Aerobe
3300017400_15,Anaerobe
3300029593_20,Anaerobe
3300012799_5,Aerobe
3300029784_17,Anaerobe
3300029356_17,Anaerobe
3300029715_43,Anaerobe
3300029393_20,Anaerobe
3300007109_10,Anaerobe
3300029759_13,Anaerobe
3300025681_40,Aerobe
3300012103_3,Aerobe
3300025708_29,Anaerobe
3300014911_31,Anaerobe
3300029464_15,Anaerobe
3300012090_12,Aerobe
3300026255_33,Anaerobe
3300014937_5,Anaerobe
3300026453_8,Aerobe
3300027082_11,Aerobe
3300020192_35,Aerobe
3300027828_27,Aerobe
3300025817_16,Anaerobe
3300027279_9,Aerobe
3300020709_5,Aerobe
3300005078_11,Anaerobe
3300021387_102,Anaerobe
3300027835_31,Aerobe
3300025890_38,Aerobe
3300025669_26,Aerobe
3300013014_53,Aerobe
3300020222_84,Anaerobe
3300014627_1,Aerobe
3300020728_15,Aerobe
3300029678_16,Anaerobe
3300008215_5,Aerobe
3300029254_6,Anaerobe
3300002168_16,Anaerobe
3300008636_10,Aerobe
3300014919_10,Anaerobe
3300026288_6,Facultative
3300008700_1,Anaerobe
3300008363_5,Aerobe
3300029466_18,Anaerobe
3300029752_17,Anaerobe
3300006045_45,Anaerobe
3300025392_10,Aerobe
3300000983_9,Aerobe
3300028994_3,Anaerobe
3300019458_15,Aerobe
3300029760_13,Anaerobe
3300006479_39,Aerobe
3300025858_24,Anaerobe
3300029723_5,Anaerobe
3300022146_11,Anaerobe
3300008149_8,Anaerobe
3300029617_9,Anaerobe
3300024504_3,Aerobe
3300027863_95,Anaerobe
3300027848_30,Aerobe
3300013128_49,Anaerobe
3300013137_5,Anaerobe
3300029404_24,Anaerobe
3300011897_5,Anaerobe
3300025815_14,Aerobe
3300025823_9,Anaerobe
3300010370_33,Aerobe
3300003272_7,Aerobe
3300000187_20,Aerobe
3300025890_52,Aerobe
3300025517_9,Aerobe
3300005086_19,Anaerobe
3300025784_11,Facultative
3300012811_2,Aerobe
3300029469_7,Anaerobe
3300027498_20,Aerobe
3300020341_4,Aerobe
3300025177_3,Aerobe
3300005611_11,Aerobe
3300017458_9,Anaerobe
3300008726_2,Anaerobe
3300024046_6,Aerobe
3300021400_65,Anaerobe
3300027828_50,Aerobe
3300007517_50,Aerobe
3300008147_8,Anaerobe
3300014950_4,Anaerobe
3300011679_1,Aerobe
3300029742_32,Anaerobe
3300029251_18,Anaerobe
3300028399_12,Anaerobe
3300014935_4,Anaerobe
3300026124_12,Aerobe
3300011738_5,Aerobe
3300029772_9,Anaerobe
3300003155_15,Anaerobe
3300008620_12,Anaerobe
3300007925_16,Anaerobe
3300028398_26,Anaerobe
3300005287_16,Anaerobe
3300000233_7,Aerobe
3300025589_20,Anaerobe
3300029110_4,Facultative
3300013004_29,Aerobe
3300015360_67,Aerobe
3300027510_26,Anaerobe
3300027536_20,Aerobe
3300014656_15,Anaerobe
3300026848_11,Aerobe
3300029024_11,Anaerobe
3300025722_36,Aerobe
3300027532_13,Aerobe
3300014203_24,Anaerobe
3300029125_11,Anaerobe
3300025477_21,Aerobe
3300005067_5,Anaerobe
3300025715_46,Anaerobe
3300008479_41,Anaerobe
3300010998_16,Anaerobe
3300029618_19,Anaerobe
3300022871_11,Aerobe
3300017986_24,Aerobe
3300020074_26,Anaerobe
3300003281_6,Aerobe
3300028569_29,Aerobe
3300020429_10,Aerobe
3300029603_28,Anaerobe
3300020810_34,Aerobe
3300006463_29,Anaerobe
3300013919_1,Aerobe
3300017419_28,Anaerobe
3300020195_57,Aerobe
3300029389_14,Anaerobe
3300029845_10,Anaerobe
3300010295_3,Anaerobe
3300026279_19,Aerobe
3300028195_12,Anaerobe
3300025944_56,Aerobe
3300025770_16,Aerobe
3300020601_33,Aerobe
3300011913_1,Facultative
3300029119_25,Anaerobe
3300027816_21,Aerobe
3300027835_150,Aerobe
3300028591_37,Anaerobe
3300011555_2,Aerobe
3300017532_36,Anaerobe
3300009540_17,Aerobe
3300007297_6,Anaerobe
3300013132_178,Aerobe
3300029374_12,Anaerobe
3300027863_311,Anaerobe
3300029037_10,Anaerobe
3300025809_39,Aerobe
3300029478_8,Anaerobe
3300027800_67,Aerobe
3300025638_32,Anaerobe
3300006525_18,Anaerobe
3300010266_9,Facultative
3300020295_14,Aerobe
3300025298_8,Aerobe
3300025888_29,Anaerobe
3300025561_5,Anaerobe
3300009083_136,Aerobe
3300000865_9,Anaerobe
3300029374_19,Anaerobe
3300015204_9,Aerobe
3300014038_19,Anaerobe
3300028559_28,Aerobe
3300005287_24,Anaerobe
3300024353_30,Anaerobe
3300015202_13,Aerobe
3300013093_46,Aerobe
3300014786_9,Aerobe
3300027282_27,Aerobe
3300013136_36,Anaerobe
3300005068_19,Anaerobe
3300027719_6,Aerobe
3300028198_12,Anaerobe
3300007361_34,Anaerobe
3300029090_8,Anaerobe
3300017452_28,Aerobe
3300029540_16,Anaerobe
3300029605_18,Anaerobe
3300027902_34,Aerobe
3300005613_29,Anaerobe
3300029214_6,Anaerobe
3300005253_6,Aerobe
3300025351_9,Aerobe
3300007067_6,Aerobe
3300005282_23,Facultative
3300011979_19,Anaerobe
3300011849_3,Anaerobe
3300029469_9,Anaerobe
3300008431_1,Facultative
3300024333_18,Anaerobe
3300025725_17,Anaerobe
3300007524_20,Anaerobe
3300026114_16,Aerobe
3300027700_20,Aerobe
3300008541_7,Aerobe
3300027419_10,Anaerobe
3300021512_10,Anaerobe
3300026622_3,Aerobe
3300012216_1,Anaerobe
3300022143_1,Aerobe
3300011571_3,Aerobe
3300026095_16,Aerobe
3300013103_97,Anaerobe
3300025605_13,Anaerobe
3300026267_33,Aerobe
3300011681_2,Aerobe
3300027847_47,Aerobe
3300027526_3,Aerobe
3300012005_33,Aerobe
3300007062_1,Anaerobe
3300025855_17,Anaerobe
3300018475_125,Anaerobe
3300029385_12,Anaerobe
3300027244_10,Aerobe
3300025705_22,Anaerobe
3300006747_6,Anaerobe
3300014498_13,Anaerobe
3300025668_39,Aerobe
3300029770_34,Anaerobe
3300029580_31,Anaerobe
3300025179_1,Aerobe
3300001683_13,Aerobe
3300020352_4,Aerobe
3300027863_250,Anaerobe
3300022834_4,Facultative
3300017964_51,Aerobe
3300029553_10,Anaerobe
3300011950_5,Aerobe
3300028297_11,Aerobe
3300009704_16,Anaerobe
3300029518_18,Anaerobe
3300029821_28,Anaerobe
3300025798_6,Aerobe
3300029855_14,Anaerobe
3300024898_1,Aerobe
3300007660_1,Facultative
3300011712_6,Anaerobe
3300007646_19,Facultative
3300025477_3,Aerobe
3300011978_16,Anaerobe
3300011835_2,Aerobe
3300012890_7,Aerobe
3300024327_26,Aerobe
3300006343_3,Aerobe
3300007208_29,Facultative
3300002450_28,Anaerobe
3300027852_50,Aerobe
3300029007_12,Aerobe
3300028593_57,Anaerobe
3300029088_9,Anaerobe
3300020214_44,Aerobe
3300020478_6,Aerobe
3300015360_156,Aerobe
3300014934_4,Anaerobe
3300025678_23,Anaerobe
3300026980_2,Aerobe
3300025717_8,Anaerobe
3300029593_18,Anaerobe
3300029559_13,Anaerobe
3300029650_15,Anaerobe
3300027607_14,Aerobe
3300025682_10,Anaerobe
3300007354_15,Anaerobe
3300008126_14,Anaerobe
3300028195_32,Facultative
3300011515_1,Aerobe
3300027796_72,Anaerobe
3300021484_7,Anaerobe
3300029481_15,Anaerobe
3300029675_16,Anaerobe
3300029716_26,Anaerobe
3300008474_4,Facultative
3300028602_54,Anaerobe
3300014707_2,Aerobe
3300022736_3,Aerobe
3300025699_19,Aerobe
3300007314_24,Anaerobe
3300027496_1,Aerobe
3300021142_13,Aerobe
3300014586_1,Aerobe
3300008754_13,Anaerobe
3300012849_10,Aerobe
3300024321_6,Aerobe
3300010262_80,Anaerobe
3300025630_8,Aerobe
3300025941_28,Aerobe
3300025711_18,Facultative
3300027819_20,Aerobe
3300029703_15,Anaerobe
3300022925_13,Aerobe
3300021603_30,Anaerobe
3300010428_14,Anaerobe
3300007098_4,Anaerobe
3300025891_5,Anaerobe
3300028275_5,Aerobe
3300029371_13,Anaerobe
3300006459_29,Aerobe
3300008337_3,Aerobe
3300026293_15,Anaerobe
3300011633_1,Aerobe
3300008734_28,Anaerobe
3300025705_17,Aerobe
3300017477_6,Anaerobe
3300008565_21,Aerobe
3300029845_35,Anaerobe
3300008419_2,Aerobe
3300015204_12,Aerobe
3300027937_6,Aerobe
3300027690_16,Anaerobe
3300011513_4,Aerobe
3300017400_31,Anaerobe
3300011986_7,Anaerobe
3300006496_8,Aerobe
3300002098_2,Aerobe
3300029368_11,Anaerobe
3300028603_135,Facultative
3300008479_17,Anaerobe
3300026199_27,Aerobe
3300022912_35,Aerobe
3300027720_9,Aerobe
3300022742_8,Facultative
3300013123_104,Anaerobe
3300014594_2,Facultative
3300029604_24,Anaerobe
3300000116_29,Aerobe
3300026095_23,Aerobe
3300018048_31,Aerobe
3300020372_8,Aerobe
3300009100_58,Facultative
3300006045_43,Anaerobe
3300008101_29,Anaerobe
3300026847_1,Aerobe
3300029512_16,Anaerobe
3300007666_5,Aerobe
3300013245_2,Anaerobe
3300010274_8,Anaerobe
3300029214_25,Anaerobe
3300008144_22,Aerobe
3300010998_13,Anaerobe
3300027984_14,Anaerobe
3300020179_18,Aerobe
3300013014_116,Aerobe
3300029371_2,Anaerobe
3300025871_21,Anaerobe
3300010428_28,Anaerobe
3300008636_23,Anaerobe
3300020373_57,Aerobe
3300021335_8,Anaerobe
3300012986_12,Aerobe
3300005326_11,Anaerobe
3300021091_59,Aerobe
3300021379_13,Aerobe
3300017419_13,Aerobe
3300029776_20,Anaerobe
3300010265_12,Anaerobe
3300007925_9,Anaerobe
3300029354_14,Anaerobe
3300012816_3,Aerobe
3300029578_11,Anaerobe
3300027749_34,Aerobe
3300029595_26,Anaerobe
3300000350_15,Aerobe
3300027150_13,Aerobe
3300002821_52,Anaerobe
3300027547_7,Aerobe
3300014762_3,Anaerobe
3300028580_7,Facultative
3300008104_5,Facultative
3300011590_2,Facultative
3300029458_8,Anaerobe
3300020146_5,Aerobe
3300013697_2,Facultative
3300029353_21,Anaerobe
3300027586_11,Aerobe
3300025198_1,Aerobe
3300029588_23,Anaerobe
3300025665_15,Anaerobe
3300013239_2,Facultative
3300010036_16,Aerobe
3300025578_5,Aerobe
3300028559_29,Aerobe
3300020265_5,Facultative
3300029013_22,Anaerobe
3300027249_4,Aerobe
3300025629_9,Anaerobe
3300007531_33,Anaerobe
3300027815_70,Aerobe
3300027418_10,Aerobe
3300025619_18,Aerobe
3300025602_38,Aerobe
3300024318_14,Aerobe
3300027283_28,Aerobe
3300007527_3,Anaerobe
3300019458_16,Aerobe
3300028168_10,Anaerobe
3300008403_9,Aerobe
3300029686_16,Anaerobe
3300012818_6,Facultative
3300027974_23,Aerobe
3300029538_17,Anaerobe
3300014208_17,Anaerobe
3300029020_5,Anaerobe
3300025254_8,Aerobe
3300028571_37,Aerobe
3300022753_103,Anaerobe
3300011974_80,Facultative
3300008478_2,Anaerobe
3300008408_19,Anaerobe
3300029620_39,Anaerobe
3300025750_17,Anaerobe
3300029039_15,Anaerobe
3300008271_13,Aerobe
3300027749_47,Aerobe
3300014551_3,Anaerobe
3300008514_1,Anaerobe
3300012858_13,Aerobe
3300029414_5,Anaerobe
3300007897_4,Facultative
3300005260_7,Aerobe
3300007796_8,Anaerobe
3300006322_3,Aerobe
3300007717_9,Anaerobe
3300022227_48,Aerobe
3300027641_13,Aerobe
3300028168_18,Anaerobe
3300025069_1,Aerobe
3300029131_19,Anaerobe
3300029374_20,Anaerobe
3300007657_7,Anaerobe
3300025253_5,Aerobe
3300025707_6,Aerobe
3300017689_2,Aerobe
3300014712_6,Anaerobe
3300025657_59,Anaerobe
3300022188_22,Anaerobe
3300028990_11,Facultative
3300007736_5,Aerobe
3300025866_12,Aerobe
3300014524_4,Aerobe
3300009147_33,Aerobe
3300014789_4,Anaerobe
3300029893_27,Aerobe
3300008491_5,Anaerobe
3300028193_38,Anaerobe
3300027706_41,Aerobe
3300015024_23,Aerobe
3300021468_5,Aerobe
3300025405_11,Aerobe
3300025444_8,Anaerobe
3300008362_11,Anaerobe
3300005294_6,Aerobe
3300017929_26,Anaerobe
3300022928_29,Aerobe
3300029536_23,Anaerobe
3300007979_72,Aerobe
3300000980_14,Aerobe
3300020355_14,Facultative
3300021409_5,Aerobe
3300027301_11,Aerobe
3300022181_65,Anaerobe
3300013125_99,Aerobe
3300002153_19,Aerobe
3300012979_59,Anaerobe
3300020332_8,Aerobe
3300010160_10,Aerobe
3300029780_8,Anaerobe
3300029641_4,Anaerobe
3300025714_22,Anaerobe
3300009702_195,Aerobe
3300020369_13,Aerobe
3300027685_9,Aerobe
3300028644_7,Anaerobe
3300023172_35,Aerobe
3300007354_18,Aerobe
3300006458_23,Anaerobe
3300013125_104,Anaerobe
3300029845_14,Anaerobe
3300025683_58,Anaerobe
3300012921_5,Aerobe
3300025618_34,Anaerobe
3300021124_3,Aerobe
3300008556_7,Anaerobe
3300024964_4,Aerobe
3300029558_28,Anaerobe
3300021387_113,Anaerobe
3300020139_18,Aerobe
3300027649_30,Aerobe
3300027225_4,Aerobe
3300027899_14,Anaerobe
3300029240_3,Anaerobe
3300007638_5,Aerobe
3300024046_8,Aerobe
3300027026_14,Aerobe
3300029767_16,Anaerobe
3300025515_11,Anaerobe
3300001594_55,Aerobe
3300026549_104,Anaerobe
3300012886_34,Anaerobe
3300008725_2,Anaerobe
3300005286_36,Aerobe
3300029417_23,Anaerobe
3300013131_77,Aerobe
3300026118_22,Aerobe
3300007295_12,Facultative
3300029106_8,Anaerobe
3300029389_22,Anaerobe
3300025855_51,Anaerobe
3300029902_14,Aerobe
3300025503_23,Aerobe
3300029330_19,Anaerobe
3300029595_29,Anaerobe
3300014205_32,Aerobe
3300007976_19,Anaerobe
3300029713_38,Anaerobe
3300029578_29,Anaerobe
3300010274_17,Anaerobe
3300022181_21,Anaerobe
3300021561_38,Aerobe
3300018427_80,Anaerobe
3300008089_22,Aerobe
3300029477_20,Anaerobe
3300027858_34,Aerobe
3300020478_18,Aerobe
3300007925_12,Anaerobe
3300014815_20,Aerobe
3300008275_24,Facultative
3300011988_8,Anaerobe
3300013701_1,Aerobe
3300025524_6,Anaerobe
3300014810_5,Aerobe
3300007866_1,Anaerobe
3300013138_103,Anaerobe
3300013105_23,Aerobe
3300009503_157,Anaerobe
3300020051_20,Aerobe
3300029322_7,Anaerobe
3300000233_11,Aerobe
3300025915_27,Aerobe
3300027782_24,Aerobe
3300014162_17,Aerobe
3300028601_97,Aerobe
3300003146_9,Anaerobe
3300009566_19,Anaerobe
3300029213_9,Anaerobe
3300024300_13,Aerobe
3300025231_9,Aerobe
3300027791_13,Aerobe
3300027021_7,Aerobe
3300014206_24,Aerobe
3300000136_7,Facultative
3300013122_53,Anaerobe
3300025920_20,Aerobe
3300025729_46,Aerobe
3300029819_17,Anaerobe
3300025345_2,Aerobe
3300002174_57,Anaerobe
3300007801_9,Anaerobe
3300025441_14,Aerobe
3300029355_14,Anaerobe
3300007300_9,Anaerobe
3300000115_23,Aerobe
3300002307_11,Aerobe
3300025069_3,Aerobe
3300021319_34,Anaerobe
3300011845_2,Facultative
3300014538_13,Anaerobe
3300027852_34,Aerobe
3300020721_3,Anaerobe
3300020355_17,Aerobe
3300025503_10,Anaerobe
3300017680_2,Aerobe
3300000470_7,Aerobe
3300010274_18,Anaerobe
3300024258_25,Aerobe
3300029215_17,Anaerobe
3300010273_24,Anaerobe
3300020203_24,Aerobe
3300027788_34,Anaerobe
3300027282_13,Aerobe
3300012850_7,Facultative
3300025690_29,Aerobe
3300003523_20,Anaerobe
3300005287_27,Anaerobe
3300029878_16,Anaerobe
3300026512_26,Anaerobe
3300005805_16,Aerobe
3300000158_21,Aerobe
3300020291_12,Aerobe
3300009704_24,Anaerobe
3300027863_38,Aerobe
3300019376_41,Anaerobe
3300012014_15,Aerobe
3300027276_49,Anaerobe
3300025528_14,Aerobe
3300007977_10,Anaerobe
3300013138_199,Aerobe
3300025909_105,Aerobe
3300029181_3,Facultative
3300023044_3,Anaerobe
3300000385_13,Aerobe
3300010275_19,Anaerobe
3300025721_17,Anaerobe
3300024904_2,Aerobe
3300013206_1,Aerobe
3300014647_3,Aerobe
3300014804_8,Anaerobe
3300020173_25,Aerobe
3300029440_6,Anaerobe
2061766007_114,Anaerobe
3300025897_32,Aerobe
3300007295_31,Anaerobe
3300024051_8,Aerobe
3300014543_16,Anaerobe
3300008089_13,Anaerobe
3300010158_26,Aerobe
3300010394_1,Aerobe
3300013854_2,Aerobe
3300027690_29,Anaerobe
3300008059_7,Aerobe
3300008125_12,Anaerobe
3300027800_17,Anaerobe
3300026193_13,Aerobe
3300029365_21,Anaerobe
3300027976_76,Aerobe
3300006290_4,Facultative
3300023179_70,Anaerobe
3300013006_29,Aerobe
3300026256_23,Aerobe
3300029611_12,Anaerobe
3300026286_11,Aerobe
3300013004_58,Aerobe
3300029541_12,Anaerobe
3300029405_2,Anaerobe
3300027901_48,Anaerobe
3300020222_64,Aerobe
3300013127_26,Anaerobe
3300025528_2,Aerobe
3300029516_13,Anaerobe
3300027835_33,Anaerobe
3300028561_82,Anaerobe
3300020679_3,Aerobe
3300021255_103,Anaerobe
3300029354_31,Anaerobe
3300027832_137,Aerobe
3300029710_21,Anaerobe
3300014290_4,Anaerobe
3300017400_39,Anaerobe
3300013232_37,Anaerobe
3300027592_46,Anaerobe
3300010158_17,Aerobe
3300010428_48,Anaerobe
3300006252_6,Anaerobe
3300029297_16,Anaerobe
3300029856_28,Anaerobe
3300017565_9,Aerobe
3300020376_19,Aerobe
3300025706_19,Anaerobe
3300013130_32,Anaerobe
3300017437_8,Aerobe
3300029527_9,Anaerobe
3300014963_44,Anaerobe
3300021326_26,Anaerobe
3300020428_40,Facultative
3300027358_6,Aerobe
3300010277_15,Anaerobe
3300029331_17,Anaerobe
3300025836_19,Anaerobe
3300029668_12,Anaerobe
3300017963_27,Anaerobe
3300014720_63,Aerobe
3300026519_51,Facultative
3300025654_21,Aerobe
3300009772_44,Anaerobe
3300008622_12,Anaerobe
3300025767_49,Aerobe
3300025571_34,Aerobe
3300002821_42,Anaerobe
3300029101_20,Anaerobe
3300028593_41,Anaerobe
3300018080_56,Anaerobe
3300014545_5,Anaerobe
3300020084_28,Aerobe
3300008715_20,Anaerobe
3300014783_14,Anaerobe
3300003109_2,Facultative
3300013329_1,Aerobe
3300026079_21,Aerobe
3300029426_19,Anaerobe
3300022929_18,Aerobe
3300011501_1,Anaerobe
3300027897_46,Anaerobe
3300029877_8,Anaerobe
3300023076_6,Aerobe
3300020697_5,Aerobe
3300014199_10,Anaerobe
3300006853_34,Aerobe
3300029773_10,Anaerobe
3300025447_5,Anaerobe
3300012606_1,Anaerobe
3300010279_41,Anaerobe
3300014938_7,Anaerobe
3300002481_7,Anaerobe
3300025602_9,Aerobe
3300021512_16,Anaerobe
3300027327_26,Aerobe
3300025284_11,Aerobe
3300029483_12,Anaerobe
3300025638_56,Anaerobe
3300027612_2,Aerobe
3300020591_8,Aerobe
3300029719_42,Anaerobe
3300026255_8,Anaerobe
3300029243_11,Anaerobe
3300020074_53,Anaerobe
3300007519_59,Aerobe
3300017987_37,Anaerobe
3300020196_57,Aerobe
3300025204_2,Aerobe
3300010268_5,Aerobe
3300015160_3,Aerobe
3300014955_12,Anaerobe
3300028533_3,Aerobe
3300006744_14,Aerobe
3300005300_5,Aerobe
3300027690_90,Anaerobe
3300020220_90,Aerobe
3300002934_7,Aerobe
3300025888_34,Anaerobe
3300006459_18,Anaerobe
3300011834_3,Aerobe
3300027835_103,Aerobe
3300026087_20,Aerobe
3300012833_4,Aerobe
3300011471_1,Facultative
3300010282_31,Anaerobe
3300027510_7,Anaerobe
3300029782_21,Anaerobe
3300021399_35,Anaerobe
3300025400_8,Aerobe
3300029251_24,Anaerobe
3300029744_10,Anaerobe
3300006226_101,Anaerobe
3300020603_59,Aerobe
3300022916_47,Aerobe
3300029622_25,Anaerobe
3300005287_22,Anaerobe
3300025605_42,Anaerobe
3300012090_4,Aerobe
3300012956_60,Aerobe
3300026264_25,Aerobe
3300024259_44,Aerobe
3300010882_29,Anaerobe
3300026035_37,Aerobe
3300029846_26,Anaerobe
3300007966_3,Anaerobe
3300029708_23,Anaerobe
3300010371_34,Aerobe
3300027759_63,Anaerobe
3300029539_22,Anaerobe
3300028048_54,Anaerobe
3300027498_29,Aerobe
3300007746_14,Anaerobe
2061766007_57,Anaerobe
3300021311_9,Anaerobe
3300006847_24,Aerobe
3300027838_68,Aerobe
3300028569_53,Aerobe
3300022225_51,Aerobe
3300028115_34,Aerobe
3300012835_8,Aerobe
2077657023_2,Anaerobe
3300029795_17,Anaerobe
3300012162_3,Anaerobe
3300027986_32,Aerobe
3300002239_5,Aerobe
3300018411_23,Anaerobe
3300029653_13,Anaerobe
3300008279_4,Facultative
3300008749_4,Aerobe
3300020139_42,Aerobe
3300012844_1,Aerobe
3300020385_14,Aerobe
3300027545_2,Aerobe
3300026262_29,Aerobe
3300011151_3,Aerobe
3300017467_16,Aerobe
3300025408_31,Anaerobe
3300025644_18,Aerobe
3300007285_7,Aerobe
3300013006_42,Aerobe
3300027510_40,Anaerobe
3300008145_4,Facultative
3300006339_20,Aerobe
3300008433_4,Facultative
3300012674_2,Facultative
3300006747_9,Anaerobe
3300013005_30,Aerobe
3300008347_7,Anaerobe
3300000838_6,Anaerobe
3300011985_6,Anaerobe
3300020313_8,Aerobe
3300029303_22,Anaerobe
3300014760_9,Anaerobe
3300029357_22,Anaerobe
3300008755_6,Anaerobe
3300008350_2,Anaerobe
3300028169_9,Anaerobe
3300026522_29,Anaerobe
3300003364_3,Aerobe
3300029771_13,Anaerobe
3300009840_11,Aerobe
3300022855_4,Anaerobe
3300002163_61,Anaerobe
3300028581_58,Aerobe
3300025536_24,Aerobe
3300029688_3,Anaerobe
3300021341_24,Aerobe
3300029617_35,Anaerobe
3300025631_45,Anaerobe
3300017444_38,Aerobe
3300013125_87,Anaerobe
3300029729_15,Anaerobe
3300017509_18,Aerobe
3300025581_17,Aerobe
3300008269_17,Anaerobe
3300005326_75,Anaerobe
3300029075_4,Anaerobe
3300008153_18,Anaerobe
3300026279_11,Aerobe
3300023088_6,Anaerobe
3300025188_5,Aerobe
3300027386_36,Anaerobe
3300029824_1,Anaerobe
3300027210_1,Aerobe
3300025452_5,Aerobe
3300014923_2,Anaerobe
3300027041_1,Aerobe
3300029343_30,Anaerobe
3300013131_45,Aerobe
3300011643_1,Aerobe
3300027536_2,Anaerobe
3300029790_21,Anaerobe
2228664011_1,Aerobe
3300026487_11,Aerobe
3300027777_34,Aerobe
3300029084_4,Anaerobe
3300011497_3,Aerobe
3300008129_16,Anaerobe
3300018038_8,Anaerobe
3300027962_15,Aerobe
3300008512_7,Anaerobe
3300029840_16,Anaerobe
3300027282_19,Anaerobe
3300019373_24,Anaerobe
3300012805_5,Aerobe
3300020177_21,Aerobe
3300012000_8,Aerobe
3300007367_6,Facultative
3300029181_9,Anaerobe
3300008278_22,Facultative
3300029858_5,Anaerobe
3300027834_42,Aerobe
3300027375_11,Aerobe
3300028161_13,Anaerobe
3300029427_14,Anaerobe
3300007519_117,Aerobe
3300029523_32,Anaerobe
3300008611_13,Anaerobe
3300021417_7,Aerobe
3300025613_13,Anaerobe
3300006568_28,Anaerobe
3300020213_59,Aerobe
3300027712_14,Aerobe
3300029822_23,Aerobe
3300020197_79,Aerobe
3300025682_25,Anaerobe
3300029891_16,Aerobe
3300025471_5,Anaerobe
3300027284_32,Aerobe
3300021132_4,Anaerobe
3300029388_21,Anaerobe
3300027308_7,Aerobe
3300019764_8,Aerobe
3300011590_3,Aerobe
3300020213_15,Aerobe
3300027367_4,Aerobe
3300029333_7,Anaerobe
3300008639_22,Anaerobe
3300009393_6,Aerobe
3300022177_22,Anaerobe
3300014656_57,Anaerobe
3300011980_10,Facultative
3300022884_7,Anaerobe
3300025572_48,Aerobe
3300027863_108,Aerobe
3300025880_49,Aerobe
3300027815_19,Aerobe
3300014050_21,Aerobe
3300027820_29,Anaerobe
3300029340_11,Anaerobe
3300029906_14,Anaerobe
3300021114_1,Anaerobe
3300011627_2,Facultative
3300007646_29,Anaerobe
3300029019_10,Anaerobe
3300028593_60,Anaerobe
3300025181_4,Aerobe
3300015198_12,Aerobe
3300000052_5,Aerobe
3300007123_14,Anaerobe
3300029206_8,Anaerobe
3300005286_40,Aerobe
3300015161_11,Aerobe
3300014656_19,Anaerobe
3300010158_34,Aerobe
3300029510_13,Anaerobe
3300029887_26,Anaerobe
3300025916_31,Aerobe
3300014664_1,Aerobe
3300027336_3,Aerobe
3300029131_25,Anaerobe
3300029521_19,Anaerobe
3300014208_102,Aerobe
3300005958_1,Facultative
3300021375_27,Aerobe
3300005300_3,Aerobe
3300029433_7,Anaerobe
3300025886_16,Aerobe
3300029385_10,Anaerobe
3300029556_21,Anaerobe
3300026254_18,Aerobe
3300024353_80,Aerobe
3300012837_9,Aerobe
3300011359_2,Aerobe
3300009760_8,Aerobe
3300019458_32,Aerobe
3300002037_13,Aerobe
3300029251_33,Anaerobe
3300028570_31,Anaerobe
3300014954_4,Anaerobe
3300027848_106,Aerobe
3300020320_8,Aerobe
3300012033_4,Aerobe
3300014948_9,Anaerobe
3300024500_1,Aerobe
3300022660_143,Anaerobe
3300000563_70,Anaerobe
3300026907_3,Aerobe
3300014916_5,Anaerobe
3300025897_28,Aerobe
3300011911_4,Anaerobe
3300014964_48,Anaerobe
3300010275_24,Anaerobe
3300025438_1,Aerobe
3300013958_6,Anaerobe
3300029444_7,Anaerobe
3300009095_54,Aerobe
3300021066_6,Aerobe
3300012893_3,Aerobe
3300023104_6,Aerobe
3300007519_43,Aerobe
3300029562_18,Anaerobe
3300029947_7,Anaerobe
3300025373_16,Aerobe
3300029439_15,Anaerobe
3300029742_28,Anaerobe
3300011580_6,Aerobe
3300020356_7,Aerobe
3300027580_27,Aerobe
3300029488_20,Anaerobe
3300025995_4,Anaerobe
3300008506_27,Aerobe
3300025793_7,Aerobe
3300008636_9,Anaerobe
3300009703_33,Aerobe
3300007292_9,Anaerobe
3300026194_22,Anaerobe
3300013285_3,Aerobe
3300013126_105,Aerobe
3300012003_8,Aerobe
3300018428_69,Aerobe
3300025517_12,Anaerobe
3300029101_16,Anaerobe
3300017522_14,Anaerobe
3300027806_46,Anaerobe
